id,alim_nom_fr,portions,quantities
49b1aa1b-708b-4eef-8cbe-a049c0f14cb6,Pain d'épices fourré ou nonette,Pain d'épices,30g
cad8f2c9-2444-4cba-a8cc-5c16c3839ad2,Baklava ou Baklawa (pâtisserie orientale aux amandes et sirop),Part,40g
a2e29704-1109-4e45-bdce-8e18ee520f38,Corne de gazelle (pâtisserie orientale aux amandes et sirop),Corne de gazelle,20g
5fee0bfd-ec3f-424b-ad43-6484acf65297,Chou à la crème (chantilly ou pâtissière),Chou,60g
2b51dffa-c5b1-4447-ae45-8dbe7a7eccaa,"Chou à la crème chantilly, Saint-honoré",Chou,80g
74e60644-ea74-4ed3-9860-77ffc7ac11dd,Chou à la crème pâtissière,Chou,60g
21e2a57d-d85d-4156-992d-7e8fad84910e,Éclair,Éclair,80g
a4b76ac6-717e-42c7-889f-3b70c05cc807,Tarte aux fruits et crème pâtissière,Part,100g
ace0e580-92ee-4b12-b35b-626d8eb6571d,Tarte au citron,Part,100g
789e508d-1263-43fb-9152-078df112f771,Tarte ou tartelette aux pommes,Tarte,100g
9e20881a-0116-4f07-bfa9-f974c138db4f,Tarte aux abricots,Part,100g
1b821b53-1ca3-4171-99ff-e8d1810d647f,Tarte aux fruits rouges,Part,100g
c120e02f-45d6-4279-9797-4ea114fe49e1,Tarte Tatin aux pommes,Part,100g
8f7afe97-886e-4bfe-94d5-00b9dd80a2ee,"Tarte au chocolat, fabrication artisanale",Part,100g
e9a3b35d-5411-4730-b639-d7aa96b027d9,Tarte ou tartelette aux fruits,Part,100g
4e63010d-b191-47b7-b98d-e08200a393a1,Flan pâtissier aux oeufs ou à la parisienne,Part,100g
64dbe080-3562-4580-b61a-992f438b4dcc,Charlotte aux fruits,Part,120g
bf945fe3-9cb1-4666-bafa-64e8db098312,Gâteau au chocolat,Part,80g
5322adcd-4680-4582-9062-ec064954b146,"Gâteau moelleux au chocolat, préemballé",Part,80g
e0274b43-4611-4d26-9107-8a7019193529,Gâteau au yaourt,Part,80g
83594b5d-4820-4c2e-87fd-9bdc6e221be0,Gâteau au fromage blanc,Part,80g
41909aa4-3452-4f3b-90c6-7f79dc655a69,Gâteau moelleux nature type génoise,Part,80g
f9f7705f-4c47-4a1c-9c70-6990b67441dd,Galette des rois feuilletée,Part,100g
02aff9b6-b140-4d8d-9d53-ee2967a9099a,"Galette des rois feuilletée, fourrée frangipane, et Pithiviers",Part,100g
f9bc59b8-7b14-4658-8646-a8f073596ce6,"Crêpe, nature, préemballée, rayon frais",Crêpe,30g
49fb3455-4ff6-4cbe-bb08-2a1cbfb838d2,"Crêpe, nature, préemballée, rayon température ambiante",Crêpe,30g
38c3d5c0-87ac-43aa-a5c6-449513e4818d,"Galette de sarrasin, nature, préemballée",Galette,50g
b64bee22-3864-419b-9b9e-1a0df9bb14be,"Gâteau basque, crème pâtissière",Part,100g
069e6c22-a601-4c0e-8b00-ae492bb6f818,"Crêpe fourrée à la confiture, maison",Crêpe,50g
a9c9d969-e386-4726-a353-495d9ef6103b,"Crêpe fourrée au chocolat ou à la pâte à tartiner chocolat et noisettes, maison",Crêpe,50g
27b448b3-1615-481f-a17c-1c1e90293ec9,"Crêpe fourrée chocolat, préemballée",Crêpe,40g
60ba9b59-e459-4243-9515-550cb7d51508,"Crêpe fourrée fraise, préemballée",Crêpe,40g
52f1b5d4-3381-4f4d-9c94-2f39642cbc20,"Gaufre bruxelloise ou liégeoise, préparation artisanale",Gaufre,50g
1e32e9b4-4d11-471b-ac2e-e37d1b6418c1,"Gaufre moelleuse (type bruxelloise ou liégeoise), nature ou sucrée, préemballée",Gaufre,40g
4e543afb-a5c5-405b-ba82-608243d7c654,"Gaufre moelleuse (type bruxelloise ou liégeoise), chocolatée, préemballée",Gaufre,40g
b9427aa4-8eea-4d6f-928c-6f59d8460427,"Gaufre croustillante (fine ou sèche), nature ou sucrée, préemballée",Gaufre,30g
67aef553-5a8d-402d-b885-15da52fd8b3b,"Gâteau marbré, prémballé",Part,80g
ecf93abd-c5d8-407a-afc0-d11ffb1dfd8f,"Gâteau sablé aux fruits, préemballé",Part,80g
8e84a28e-e37c-4a89-8845-e01108a70309,"Gâteau moelleux aux fruits, prémballé",Part,80g
65141726-95ee-4703-b300-a6bda6847854,"Gâteau moelleux aux fruits à coque, prémballé",Part,80g
870603da-9647-4506-84cd-11fbeac92b59,"Gâteau moelleux fourré au chocolat ou aux pépites de chocolat ou au lait, prémballé",Part,80g
4691e9f4-db85-4866-97f0-184ffec47725,"Génoise fourrée et nappée au chocolat, prémballé",Part,80g
93d5d793-a893-4d19-a347-783668aeb4c6,"Gâteau moelleux fourré aux fruits type mini-roulé ou mini-cake fourré, prémballé",Unité,30g
f8441eff-9c81-4f0b-b84e-b271a3aab0be,"Muffin, aux myrtilles ou au chocolat",Muffin,60g
25649ed9-db32-4716-8b41-de20034ba967,"Madeleine au chocolat, préemballée",Madeleine,25g
8c2f0e75-cb7f-4f78-b875-c1cf7429acb4,"Madeleine ordinaire, préemballée",Madeleine,25g
e24af039-2828-43b1-9654-bf87aae33ebd,Tarte aux poires amandine,Part,100g
e0b99183-16a6-4091-80fb-a2141b5f46d9,Gâteau aux amandes type financier,Financier,40g
9ac0dc22-ea13-478d-8e99-531d82d8468b,"Gâteau aux amandes, préemballé",Part,80g
9b32d396-e299-4342-84d6-157c5c1333a9,"Glace ou crème glacée, cône (taille standard)",Cône,100g
9c1d61ed-f2bb-4d3e-93d6-b2c9e9236e87,"Glace ou crème glacée, en bac",Portion,50g
d1319917-f7bf-49e7-9b07-8f96b8ab1721,"Glace ou crème glacée, gourmande, en bac",Portion,60g
9da26626-991e-4ea0-b53c-609605eccd2e,"Glace ou crème glacée, gourmande, en pot",Pot,100g
f7dd1f2a-98ca-4b48-b766-d6a596b93088,"Glace ou crème glacée, mini cône",Mini cône,40g
6428c917-62ef-4c47-bd1c-6ff32f7f92e0,"Glace ou crème glacée, pot individuel",Pot,100g
cd3639bf-76c3-45e9-8108-12db556cd377,"Glace ou crème glacée, petit pot enfant",Petit pot,60g
179fa521-b1fb-42a5-a221-b6dab5b267cc,"Sorbet, bâtonnet",Bâtonnet,60g
8bf567c7-9535-47fc-9858-d681b876f26a,Huile de beurre ou Beurre concentré,Cuillère à soupe,15g
f8520cc1-487e-40fd-8319-5d1a7a5b5c50,"Sorbet, pot individuel",Pot,100g
b5f1ef9c-292d-4ac3-87d4-13b1b94b9c98,"Câpres, au vinaigre",Cuillère à soupe,10g
d53cac5d-9e67-4f1b-a354-b3717328e7b8,Tapenade,Cuillère à soupe,15g
a52f03ab-e243-4411-8cc7-33f9c913c994,Oignon au vinaigre,Oignon,15g
2ed5c439-fcba-40f8-bf91-242c4f842130,Vinaigre de cidre,Cuillère à soupe,15ml
8b1cab75-6fe4-4fcd-93f0-d18d582d4e1c,"Olive noire, en saumure, égouttée",10 olives,30g
5c322c81-9b9c-41d9-b3c7-1e9737601fd7,"Olives vertes, fourrées ou farcies (anchois, poivrons, etc.)",10 olives,40g
20586f5e-6553-41bf-a747-b8319a4accf9,"Agar (algue), cru",Gramme,1g
59fd3220-cd06-468f-a8c6-adb02b1e6684,"Spiruline (Spirulina sp.), séchée ou déshydratée",Cuillère à café,3g
5d5be137-6a58-450b-a7b8-6ce2d2e80c36,Boisson diététique pour le sport,Bouteille,500ml
fef85d41-4d5e-426b-be92-2021e3cece6b,"Levure de boulanger, déshydratée",Sachet,7g
fc5db046-f23b-4241-8977-aa7ae54bf2e7,Miso,Cuillère à soupe,18g
c3d6b98b-bb8d-41f5-be1f-5e76a3b92441,Boisson aux fruits pour bébé dès 4/6mois,Bouteille,200ml
eaa46322-4446-45a0-806c-0f0729326181,Boisson à base de plantes pour bébé,Bouteille,200ml
d77b59b6-bf4c-4573-9d12-508ef78f1e60,Petit pot fruit avec banane pour bébé,Pot,130g
839cd7b8-782f-4cba-ac97-8786a170ef9b,Petit pot fruit sans banane pour bébé,Pot,130g
7f1bb9e9-0d97-4780-96aa-d7b0af0950e9,"Préparation culinaire à base de soja, type ""crème de soja""",Cuillère à soupe,15ml
8593bc07-2ced-4e95-a132-5ea616478ffc,Farine de châtaigne,Cuillère à soupe,10g
f68e2473-a8a5-4c25-9310-ec6305983c22,Gélifiant pour confitures,Sachet,8g
0921fa70-e721-4b8d-b0e3-9c950f93b399,Bicarbonate de soude,Cuillère à café,4g
5d71dcfd-a188-40ec-b020-583f7499bf4e,"Pollen,frais",Cuillère à café,5g
bf6e92b8-ce9b-402b-a2a1-0c10d8eefe81,Noisette grillée,10 noisettes,20g
e0b310c4-ce98-4292-b51a-f0964d76846e,Fromage bleu de Bresse,Part,30g
e1eb32a0-476f-42cd-aaf2-07587f0771af,Beaufort,Part,30g
3bb76392-0f21-43fe-a774-5722e39dd9cc,"Fromage à pate pressée cuite type emmental ou emmenthal, allégé en matière grasse",Part,30g
605f77f4-6f94-4e45-be69-f7ff2ad74d79,Emmental ou emmenthal râpé,Cuillère à soupe,15g
0300cf55-a5d5-4dc6-8f04-098f71a3fc04,"Céleri branche, appertisé, égoutté",Branche,40g
4a19cd87-07b3-4dc6-b9ba-1f0f5e8d1573,"Champignon de Paris ou champignon de couche, appertisé, égoutté",Cuillère à soupe,15g
3bc38c61-bddb-4ac1-bafb-71fa17fd684d,Fromage de brebis des Pyrénées,Part,30g
739c913d-ab20-4ec5-92cb-71efaa8e675f,"Saint-Nectaire, laitier",Part,30g
1094d1b6-737d-4373-9384-6ecc52204d58,Huile d'argan ou d'argane,Cuillère à soupe,15ml
840a5424-201a-40b9-b9ae-2baaa744cd6a,"Sauté d'agneau au curry, préemballé",Part,300g
1e48945d-a4b7-4509-9e4e-948214d41834,"Petits pois et carottes, appertisés, égouttés",Portion,80g
cafb14f2-256c-4fb8-9bae-ba3299cb02e3,"Haricot vert, bouilli/cuit à l'eau",Portion,100g
a6cf1339-ffa5-4e7e-b57c-6377f2e3218d,Mimolette jeune,Part,30g
d49c78b0-9f9f-4d50-adb6-b643b0c18b0a,"Orange, pulpe, crue",Orange,150g
004163d1-8f93-4049-96e5-315347f0e851,"Anchois commun, cru",Filet,15g
70b7d694-4ad4-491c-835b-aea9b30490a8,"Focaccia, garnie",Part,150g
42421c75-11c9-4c71-a643-e258906c8664,"Lingue bleue ou Lingue, crue",Part,150g
e0e2d61c-cc6c-4d5d-bbdb-9d2e9da455e9,"Chinchard gras, cru",Part,150g
079ded96-db07-47f8-a869-73946e624d29,"Papaye, pulpe, crue",Part,150g
38930c61-d582-4bb6-9f97-4330b0af7637,"Poire Williams, pulpe, crue",Poire,150g
a99f1b05-b8a9-46e0-9932-a48050487504,"Veau, steak haché 15% MG, cru",Steak,125g
a5f39742-b663-4944-956b-740691cc14d7,"Boeuf, plat de côtes, cru",Part,200g
ad7415f5-aa50-4f12-aea5-e7fb61b2d172,"Veau, collier, cru",Part,150g
163b4b30-aa82-4b6f-88ad-46653c1a6c7d,"Porc, poitrine, crue",Part,200g
d3d8a2c4-564c-4f69-a2f2-2964ebbe771d,"Porc, carré, cru",Part,150g
93ddc43f-f902-462a-a3ad-4a621b8030a4,"Agneau, collier, cru",Part,150g
9d623982-1a9b-49bc-84e7-055495ba3618,"Foie, oie, cru",Part,100g
13d04ffd-d189-428e-bc48-a0e4f1abfd35,"Foie, canard, cru",Part,100g
882120d4-7131-4c83-8f27-3f27d5cc4e05,"Langue, veau, crue",Part,200g
3eb52437-2b2f-4267-b95c-f39e91598554,Fromage à pâte molle et croûte fleurie double crème environ 30% MG,Part,30g
c20f8d26-f997-4d3b-ba21-3f9216e9ccb4,Maroilles laitier,Part,30g
e0aed283-1665-44ae-a361-bc9b6cbe6451,"Mangue José, pulpe, crue, prélevée à La Réunion (Mangifera indica L.)",Part,150g
056f9d37-c490-4e0c-ad7f-258042dfcb88,"Ananas Victoria ou ananas Queen Victoria, pulpe crue, prélevé à La Réunion Ananas comosus (L.) merr var. Queen)",Part,150g
9d06ebd7-5dc1-443d-8150-2bbcdc77f1d9,"Papaye Colombo (fruit mûr), pulpe sans pépin, crue, prélevée à La Réunion (Carica papaya L.)",Part,150g
05ab80d1-5a51-448a-90a9-2ce2711d37b0,"Lieu ou colin d'Alaska, fumé",Tranche,50g
525588ef-99e2-4617-88ce-7fb322278f60,Paupiette de volaille,Paupiette,150g
c5084a87-f867-4821-a966-bbf669860fb0,"Lapin à la moutarde, préemballé",Part,250g
1a8b2cab-6ca2-4a02-91e4-e273b7787e67,Coq au vin,Part,250g
523f3bfa-f32d-4683-b989-c41a8a699aa8,Paupiette de veau,Paupiette,150g
69205b27-bb79-488e-b03a-8a916a3f3993,Viande en sauce (aliment moyen),Portion,250g
1eff6c3c-574b-4ef1-ab63-90936f6f7f06,"Veau, côte, crue",Côte,150g
3291eb64-8516-4c6a-abd9-0107ba82e03e,"Veau, carré, cru",Part,150g
2983f3b4-8376-4685-a6a4-7731a08c7af1,Poulet au curry et au lait de coco,Part,250g
9561958e-76cf-4ca2-8898-0a4533489dcb,"Palette à la diable, préemballée",Part,200g
fad35ea5-b5ad-49b3-8eda-765ffe6c6c38,"Langue de boeuf sauce madère, préemballée",Part,250g
a634f4a7-85f6-4513-ac6d-f3088303b241,"Porc au caramel, préemballé",Part,250g
20e040b0-8fbf-48ae-bf28-3c63fd1f8587,"Paupiette de veau, préemballée,  cuite au four",Paupiette,150g
4ca7bcf6-002e-45e5-8b3d-bdd67538b37f,"Carpaccio de boeuf, avec marinade",Portion,100g
d3ada8df-7a15-415d-92d6-d13a9bfe67cc,Yakitori (brochettes japonaises grillées en sauce),2 brochettes,100g
13203588-90b2-4693-89af-6046a8ccb112,"Poulet, pilon, cru",Pilon,80g
b4880afa-5f96-4ca4-913f-b41bfc4e68f3,"Poulet, aile, viande et peau, cru",Aile,60g
2808e1e7-3d16-4359-a5f0-5d3b5e346009,"Poulet, cuisse, viande, cru",Cuisse,150g
25bfd5a9-f70d-4fac-a1cd-480519bc2b35,"Hachis parmentier à la viande, préemballé",Part,300g
52aa5277-cc11-4225-b764-c8db29363c8e,"Couscous royal (avec plusieurs viandes), préemballé",Part,350g
bd69666e-261d-4756-9b49-4795c5064c94,Couscous au poulet,Part,300g
084cbf57-4c5a-43ac-b270-2b5095eb16f7,"Couscous à la viande, préemballé",Part,300g
39bdb20f-5fe2-47ce-a4d6-c08381bf6cab,"Parmentier de canard, préemballé",Part,300g
335f4688-2988-4a57-80b8-39bb02aed2cf,"Parmentier de canard, préemballé, cuit",Part,300g
fa9ecd46-a36f-4a0e-a32b-48585896435a,"Cassoulet, appertisé",Part,300g
51887ff6-df4d-46a1-ae89-e2a13555cc83,"Choucroute garnie, préemballée",Part,350g
5c0c5300-eb9f-492c-9e82-606cbb499a72,"Petit salé ou saucisse aux lentilles, préemballé",Part,300g
caaa52cb-9e87-4b2d-b3ec-e60d15b5f165,"Pot-au-feu, préemballé",Part,350g
357c2bcd-c398-4132-ae79-cdee3cffc7fb,Boeuf aux carottes,Part,250g
9284797f-6258-4ad3-849a-e8c343e89993,Potée auvergnate (chou et porc),Part,300g
b4a8732a-13a7-45a7-a8f3-2910cd64bb52,"Cassoulet au porc, appertisé",Part,300g
b7b1e9bc-8357-4f28-bc93-f7f5a0365487,"Cassoulet au canard ou oie, appertisé",Part,300g
8a2eb8a7-cd5e-4f09-b9ab-d458eacb2a32,Tomate farcie,Tomate,200g
7ab628d6-ba48-4dc4-ba06-b9b635f16f3c,"Chili con carne, préemballé",Part,250g
1d95749f-5565-490b-9f7a-d8fb28c01285,Moussaka,Part,250g
a98780f7-57b6-407b-8a3e-0f947e2c7b20,Navarin d'agneau aux légumes,Part,250g
ebfc5734-d12f-4d51-b88e-fa03be4041e5,Tajine de mouton,Part,250g
a6ea9eac-5c3c-4dd2-a9c3-786919d81186,Paëlla,Part,300g
599ea42c-2a81-4a8d-95e2-a60b12d5b6a0,Osso buco,Part,250g
4d0c7f5c-8eb6-4b43-9bc5-f0fce6aaf15b,Coppa,Tranche,50g
d3603fbe-3b79-4000-a1af-a15ee145c932,Pancetta ou Poitrine roulée sèche,Tranche,50g
63806b7f-44e3-48b7-8fa2-b3c49d208c80,Saucisson sec,Tranche,30g
b58fd279-f64f-4df6-96f6-cbaff815752d,Saucisson sec pur porc,Tranche,30g
fcefb7cf-a056-4bc7-97d5-20f0d6cc91f1,"Saucisson sec pur porc, qualité supérieure",Tranche,30g
21d0509c-be98-4c0c-a163-8f97f1067f3e,Confit de foie de porc,Portion,50g
d86639a8-e4a5-4240-b62b-fe24eaf14b2a,"Poulet basquaise, préemballé",Part,250g
ef3dcf29-4fa0-46ef-8126-66dc045cd7b1,"Tajine de poulet, préemballé",Part,250g
0878c2a2-1dda-401c-be95-d30fad7b68ae,Moules marinières (oignons et vin blanc),Portion,250g
d3cfbd9e-12f8-4d5f-9ec8-9744a38452c7,"Moules farcies (matière grasse, persillade…), préemballées, crues",Portion,200g
9b339cfa-97a7-4c9c-94c4-2a7862ebea38,"Gratin ou cassolette de poisson et / ou fruits de mer,  préemballé, cru",Part,250g
c115ab40-02e8-4253-b0aa-d885688e6de5,"Gratin ou cassolette de poisson et / ou fruits de mer, préemballé, cuit",Part,250g
512de8e4-facc-44c9-84ed-d2581a4ac21b,"Poisson en sauce, surgelé",Part,200g
dad4c036-4863-47e4-86d0-1ba9e7a44ed8,Poisson cuit (aliment moyen),Part,150g
e80d60ed-f39c-41a2-a6d7-f9966036cad5,"Poisson blanc, cuit (aliment moyen)",Part,150g
2884574d-61cf-4c13-86ff-36830e535fa7,Pied de porc demi-sel,Pied,300g
4981afc0-68ff-4542-886c-87c79a75cc9c,Poitrine de porc demi-sel,Tranche,200g
36ee99f9-ddb1-421b-92b8-1e1fd8647dfc,"Poisson blanc, de mer, cuit (aliment moyen)",Part,150g
a62da792-07e5-4d73-8288-dc824e09b652,Couscous au poisson,Part,300g
6b4c4ac3-0299-4a9d-a54a-3b35bd637c81,"Gratin de poisson et purée ou brandade aux pommes de terre ou parmentier de poisson, préemballé",Part,300g
d6c96f8a-2dd2-4395-a1b2-2c4386f3847b,"Croque-monsieur, fait maison",Croque-monsieur,150g
3cbe674e-451b-448f-ab75-1ffed42c2974,Sushi ou Maki aux produits de la mer,6-8 pièces,150g
94b61b72-0fa3-4717-affd-3cbe7f5dd0c1,"Galette de céréales au fromage (sans soja), préemballé",Galette,100g
ab0c6c60-e9d4-42d7-b9ee-8bca1dfac259,"Poêlée de légumes assaisonnés sans champignon, surgelée, crue",Part,200g
089b59fd-6dac-4f43-a509-7e286ad9e725,Riz cantonais,Part,200g
ab88e1a4-65b4-403e-a9c2-5197f5da3a72,"Ravioli chinois à la vapeur à la crevette, cuit",6-8 pièces,150g
1cec306c-2011-4354-a2e6-3a2e7e8c30a1,Gratin de pâtes,Part,250g
1a33132b-a10f-450c-a925-db519b304c89,"Lasagnes ou cannellonis aux légumes, préemballées, cuits",Part,250g
9bfa5270-ba8f-46c1-a8d3-67dcacfb6cdc,"Pâtes à la carbonara (spaghetti, tagliatelles…)",Part,200g
d763c698-147d-45fb-b467-4e817d4dd7f2,"Lasagnes ou cannellonis au poisson, préemballées",Part,250g
8d48305a-ca26-4fbb-a597-248b3798a29f,"Pâtes fraîches farcies (ex : raviolis, tortellinis, ravioles du Dauphiné), au fromage, cuites",Part,200g
d5cdd269-f387-48b3-be39-22e1cb1a04a9,"Couscous de légumes, préemballé",Part,300g
de0162aa-af32-41dc-a7f6-1e6c575da496,"Pâtes fraîches farcies (ex : raviolis, tortellinis), au fromage et aux légumes, préemballées, cuites",Part,200g
9aacc099-3ed6-4d7c-9744-d3b622e85aba,"Pâtes fraîches farcies (ex : raviolis, totellinis), à la viande (ex : bolognaise), préemballées, crues",Part,200g
9ade3e46-67bd-4730-a032-59d1f8e74f3d,"Pâtes fraîches farcies (ex : raviolis, tortellinis), à la viande (ex : bolognaise), préemballées, cuites",Part,200g
15a78e67-7ea7-4ab8-add3-c1b731a5f15e,"Pâtes fraîches farcies (ex : raviolis, tortellinis, ravioles du Dauphiné), au fromage, préemballées, crues",Part,200g
f52d39c2-1800-4ce6-94f7-8a4f4be5837e,"Pâtes fraîches farcies (ex : raviolis, tortellinis), au fromage et aux légumes, préemballées, crues",Part,200g
cba583bf-0bf3-4613-9acd-c6ad644f284e,Nouilles sautées/poêlées aux crevettes,Part,250g
deeca601-a2e9-42d8-9784-7886714c0f64,"Pâtes fraîches farcies (ex : raviolis, tortellinis), aux légumes, préemballées, cuites",Part,200g
92ebae16-13fc-40ce-84f5-72d750cec30e,"Pâtes en sauce aux fromages (spaghetti, tagliatelles…), préemballées",Part,200g
daaba7ff-46f2-4a82-8abb-1652bb5c7a72,"Pâtes fraîches farcies (ex : raviolis, tortellinis), aux légumes, préemballées, crues",Part,200g
8b2278c2-65cf-4f57-a825-65bd56b0ae45,"Pâtes fraîches farcies (ex : raviolis, tortellinis), cuites (aliment moyen)",Part,200g
d35e2c83-1b32-43b6-8697-89467b1871b8,"Feuille de vigne farcie au riz ou dolmas, égouttée, préemballée",4-5 feuilles,150g
d487601b-512d-42ba-8645-7121818ba24f,"Lasagnes ou cannellonis aux légumes et au fromage de chèvre, préemballés, cuits",Part,250g
6313e37e-269b-48a7-9769-e83b46a81b1b,"Lasagnes ou cannellonis au fromage et aux épinards, préemballés",Part,250g
acc120c0-f486-4eb3-94b0-cf22634dc6f6,"Aligot (purée de pomme de terre à la tomme fraîche), préemballé",Part,200g
388a1995-d798-4b53-b4fc-945aaed5a0ed,Soufflé au fromage,Part,150g
078ce683-defe-4e3f-8870-2924e6b873e2,"Tartiflette, préemballée",Part,250g
2e11752a-95b3-4dcc-b323-cc311882f333,"Préparation à base de fromage(s) pour fondue savoyarde, préemballée",Part,200g
7426fe3c-1f70-4489-8dfa-7a8912f85904,Fromage pané au jambon,Pièce,100g
d7a28797-aca9-4680-bb64-c4e22096008f,"Navet, cuit",Portion,150g
31278b3e-27eb-4791-8237-2ca6de0881ca,"Nuggets de blé (sans soja), préemballé",3-4 nuggets,100g
00530d63-2613-4ebe-b3b4-7e3d0197704a,"Nuggets soja et blé (ne convient pas aux véganes ou végétaliens), préemballé",3-4 nuggets,100g
ab6ab57b-b569-445e-b2ae-47ea5fb9965a,"Nuggets soja et blé (convient aux véganes ou végétaliens), préemballé",3-4 nuggets,100g
30cf4da9-527f-4965-9b3f-ad7414f5f653,Pané soja et blé (ne convient pas aux véganes ou végétaliens),Pièce,100g
13612a01-a296-4c41-8898-cfdc20edba9e,"Escalope panée, soja, blé et fromage, type cordon bleu, préemballée",Pièce,120g
ccfc7030-af66-4761-baaa-649cfda4c296,"Raviolis au tofu, à la sauce tomate, préemballés",Part,250g
a926c810-9cb4-4b08-8a2f-eb63fa544c99,"Galette de céréales aux légumes (sans soja), préemballé",Galette,100g
299bdbf2-5eaf-491a-bdfb-bd3e41749208,"Boulette végétale au soja et/ou blé, préemballée",4-5 boulettes,100g
5fc46f72-c4e6-41a7-9fdd-cfc7ea6f3cee,"Galette ou pavé aux lentilles, soja et légumes, préemballé",Galette,100g
d3b0f714-d913-464d-ae4a-10b81755374e,"Galette ou pavé au blé (seitan) et légumes, préemballé",Galette,100g
19235be2-b5ba-4502-b82d-4297d07db94d,"Galette ou pavé au blé et soja (convient aux véganes ou végétaliens), préemballé",Galette,100g
cf0715a2-fec6-45d6-b01f-316c42201af1,"Galette ou pavé au blé et soja (ne convient pas aux véganes ou végétaliens), préemballé",Galette,100g
aaf24a00-4eaf-4371-921d-b9bdf63c4d09,"Galette ou pavé au soja et fromage, préemballé",Galette,100g
cde7538c-61e1-40d0-ae13-5bb6e35f7fbf,"Poivron jaune, cru",Poivron,150g
9023aa80-98f6-48a1-8228-080cfb1f25d9,"Tomate cerise, crue",10 tomates,100g
12f162bc-b7f0-4201-8c4a-8fd2f90b9781,"Panais, cru",Panais,150g
7c725d77-fd06-43f9-8a58-bb68a41a5303,"Tomate côtelée ou coeur de boeuf, crue",Tomate,180g
8a3ac561-dd8b-45fe-8ca0-bec2c79a6693,"Bambou, pousse, crue",Portion,100g
dc67173d-a89a-43e2-9e1f-3c2f9a20fa41,Saucisson de cheval type cervelas,Tranche,30g
baa590a5-d7c5-408a-ac30-53792c74374e,Crottin de Chavignol (fromage de chèvre),Fromage,60g
d820af2c-384d-4889-bf24-2d622080904b,Picodon (fromage de chèvre),Fromage,45g
098a9404-b0f3-490d-99aa-9223335e2ed6,Sainte-Maure (fromage de chèvre),Fromage,60g
101a11d0-284d-4ec4-a820-9e1681647de5,"Poireau, surgelé, cru",Poireau,100g
024e9fab-e8e7-4a41-8ac3-cee840e26de1,Rocamadour (fromage de chèvre),Fromage,35g
fedb39a7-80b1-4b97-82ca-5fe5652661dc,"Oignon rouge, cru",Oignon,100g
81b05109-b02d-49fb-a88b-0431569d7bb1,"Oignon jaune, cru",Oignon,100g
ab9f65bd-20aa-46b0-87f5-99d7181d1e67,"Légumes pour potages, surgelés, crus",Portion,200g
86a402c3-1959-4c57-856d-0c5e567fe790,Fourme de Montbrison,Fromage,60g
06c05056-6322-4d04-a670-76a4e9954476,Fromage bleu au lait de vache,Part,30g
8b7d1644-230d-4fd1-a13f-a836e34aba25,Fromage bleu d'Auvergne,Part,30g
3ac88fe5-f8e7-4542-92f7-960106762fa1,"Tomate ronde, crue",Tomate,150g
